"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.185330573E0,-4.273780346E0,1.683175206E0,9.294574738E0,1.036761288E1
5.187332573E0,-4.312088966E0,1.766974807E0,9.079090118E0,1.020520400E1
5.189334573E0,-4.312088966E0,1.788523316E0,8.973741531E0,1.011538254E1
5.191336573E0,-4.374340057E0,1.872322917E0,8.810931206E0,1.001363834E1
5.193338573E0,-4.446168423E0,1.953728199E0,8.657697678E0,9.926791858E0
5.195340573E0,-4.458139896E0,2.006402254E0,8.585869789E0,9.880173145E0
5.197342573E0,-4.479688168E0,2.097384691E0,8.454184532E0,9.794889725E0
5.199340689E0,-4.496448040E0,2.193155766E0,8.334470749E0,9.720667665E0
5.201317881E0,-4.491659641E0,2.221887112E0,8.291373253E0,9.688067872E0
5.203319881E0,-4.482082367E0,2.310475111E0,8.197997093E0,9.624682536E0
5.205321881E0,-4.450956821E0,2.367937803E0,8.066311836E0,9.512283254E0
5.207323881E0,-4.446168423E0,2.394274712E0,7.999272346E0,9.459879656E0
5.209325881E0,-4.482082367E0,2.411034822E0,7.860404015E0,9.364192572E0
5.211327881E0,-4.575459003E0,2.399063349E0,7.642525196E0,9.224885984E0
5.213329881E0,-4.644893169E0,2.389486313E0,7.539571285E0,9.172230512E0
5.215331881E0,-4.805309772E0,2.329629421E0,7.388731956E0,9.116552812E0
5.217333881E0,-5.056708336E0,2.253012657E0,7.261835575E0,9.131298985E0
5.219335881E0,-5.217124939E0,2.224281311E0,7.235498428E0,9.193381178E0
5.221337881E0,-5.595420361E0,2.075836182E0,7.221132755E0,9.368168612E0
5.223339881E0,-6.031178474E0,1.862745762E0,7.247469902E0,9.610970583E0
5.225341881E0,-6.241874218E0,1.740637779E0,7.230710030E0,9.709478934E0
5.227343881E0,-6.660872459E0,1.424593568E0,7.151699066E0,9.876410699E0
5.229345881E0,-7.091842175E0,1.007989645E0,6.986494064E0,1.000606655E1
5.231347881E0,-7.257047176E0,8.308133483E-1,6.897905827E0,1.004669544E1
5.233349881E0,-7.491685867E0,5.219519138E-1,6.706363678E0,1.006842116E1
5.235351881E0,-7.618582249E0,2.681587934E-1,6.526793003E0,1.003562313E1
5.237353881E0,-7.690410614E0,1.508393139E-1,6.419050694E0,1.001845196E1
5.239355881E0,-7.874769688E0,1.436564885E-2,6.119766235E0,9.973151096E0
5.241357881E0,-8.092648506E0,-1.364736706E-1,5.734288216E0,9.919256335E0
5.243359881E0,-8.209968567E0,-1.795706153E-1,5.533169270E0,9.902110464E0
5.245361881E0,-8.454184532E0,-1.891477108E-1,5.185999393E0,9.919859005E0
5.247363881E0,-8.707977295E0,-1.221080124E-1,4.891503334E0,9.988522604E0
5.249365881E0,-8.798959732E0,-7.661679387E-2,4.762212753E0,1.000531023E1
5.251367881E0,-8.995290756E0,5.985686928E-2,4.570670605E0,1.009008763E1
5.253369881E0,-9.105426788E0,3.328042030E-1,4.462928295E0,1.014580133E1
5.255371881E0,-9.141341209E0,5.051919818E-1,4.482082367E0,1.019354700E1
5.257373881E0,-9.198803902E0,8.715160489E-1,4.513207912E0,1.028331557E1
5.259375881E0,-9.249083519E0,1.240234375E0,4.570670605E0,1.039109027E1
5.261377881E0,-9.280209541E0,1.434170604E0,4.635315895E0,1.047211955E1
5.263379881E0,-9.335277557E0,1.769369125E0,4.654470444E0,1.058027265E1
5.265381881E0,-9.347249031E0,2.097384691E0,4.666441441E0,1.065578541E1
5.267383881E0,-9.342460632E0,2.245829821E0,4.661653042E0,1.067971588E1
5.269385881E0,-9.265843391E0,2.545114040E0,4.656864643E0,1.067800766E1
5.271387881E0,-9.201197624E0,2.806090117E0,4.630527496E0,1.067604629E1
5.273366804E0,-9.136552811E0,2.940169573E0,4.594613552E0,1.064103698E1
5.275368804E0,-9.000079155E0,3.136499882E0,4.532361984E0,1.055373685E1
5.277370804E0,-8.918673515E0,3.203539610E0,4.494053841E0,1.048818017E1
5.279372804E0,-8.727131844E0,3.354378939E0,4.395888329E0,1.033143371E1
5.281374804E0,-8.499675751E0,3.454938650E0,4.292934895E0,1.012967813E1
5.283376804E0,-8.375173569E0,3.486064196E0,4.245049000E0,1.001581833E1
5.285378804E0,-8.130957603E0,3.505218267E0,4.144489765E0,9.776288767E0
5.287380804E0,-7.865192890E0,3.500429869E0,4.048718929E0,9.513484821E0
5.289382804E0,-7.738296032E0,3.483669758E0,3.996044636E0,9.380061471E0
5.291384804E0,-7.520417213E0,3.416630268E0,3.900273561E0,9.134668648E0
5.293386804E0,-7.292961121E0,3.351984739E0,3.838022470E0,8.896825281E0
5.295388804E0,-7.170853138E0,3.330436230E0,3.818868399E0,8.780472428E0
5.297390804E0,-6.964945316E0,3.299310684E0,3.763799906E0,8.576835313E0
5.299392804E0,-6.823683262E0,3.265790939E0,3.744645834E0,8.440996158E0
5.301394804E0,-6.771008968E0,3.251425266E0,3.735068798E0,8.388627280E0
5.303396804E0,-6.708757877E0,3.227482557E0,3.699154615E0,8.313111378E0
5.305398804E0,-6.720729351E0,3.205934048E0,3.641691923E0,8.289037109E0
5.307400804E0,-6.732700825E0,3.191568375E0,3.608172178E0,8.278543082E0
5.309402804E0,-6.811711788E0,3.205934048E0,3.536343813E0,8.317641382E0
5.311404804E0,-6.926637173E0,3.208328247E0,3.471698523E0,8.385962276E0
5.313406804E0,-6.974522591E0,3.220299721E0,3.426207304E0,8.411491672E0
5.315408804E0,-7.091842175E0,3.251425266E0,3.375927448E0,8.500757485E0
5.317410804E0,-7.254652500E0,3.301704884E0,3.347196102E0,8.644938391E0
5.319412804E0,-7.340846539E0,3.332830429E0,3.316070557E0,8.717345382E0
5.321414804E0,-7.520417213E0,3.361561775E0,3.265790939E0,8.861273221E0
5.323416804E0,-7.728719234E0,3.402264595E0,3.220299721E0,9.037634407E0
5.325418804E0,-7.817307472E0,3.435784340E0,3.186779737E0,9.114300590E0
5.327420804E0,-8.013637543E0,3.495641232E0,3.086220264E0,9.271604489E0
5.329422804E0,-8.183630943E0,3.565075159E0,2.961717844E0,9.404964056E0
5.331424804E0,-8.284191132E0,3.612960577E0,2.887495518E0,9.487831006E0
5.333426804E0,-8.425453186E0,3.672817469E0,2.743839025E0,9.592001988E0
5.335428804E0,-8.559532166E0,3.727885962E0,2.604970932E0,9.692708506E0
5.337430804E0,-8.636149406E0,3.749434233E0,2.518777132E0,9.746054170E0
5.339432804E0,-8.729525566E0,3.804502726E0,2.365543604E0,9.811964846E0
5.341434804E0,-8.803748131E0,3.857176781E0,2.219492674E0,9.864580153E0
5.343436535E0,-8.830085754E0,3.866753817E0,2.159635782E0,9.878574099E0
5.345438535E0,-8.894730568E0,3.907456398E0,2.047105074E0,9.928498706E0
5.347440535E0,-8.954587936E0,3.948159218E0,1.939362645E0,9.976659450E0
5.349442535E0,-8.961771011E0,3.967313290E0,1.901054144E0,9.983332172E0
5.351444535E0,-8.966559410E0,4.005621910E0,1.838803053E0,9.991265746E0
5.353430073E0,-8.921068192E0,4.015198708E0,1.774157643E0,9.942580836E0
5.355432073E0,-8.880365372E0,4.019987583E0,1.745426297E0,9.902913827E0
5.357434073E0,-8.834874153E0,4.029564381E0,1.640078187E0,9.847956481E0
5.359436073E0,-8.786988258E0,4.015198708E0,1.549095750E0,9.784307894E0
5.361438073E0,-8.760651588E0,3.996044636E0,1.496421814E0,9.744571167E0
5.363440073E0,-8.703188896E0,3.972101927E0,1.371919513E0,9.664639353E0
5.365442073E0,-8.638543129E0,3.931399345E0,1.245022893E0,9.572377458E0
5.367444073E0,-8.597841263E0,3.914639235E0,1.175588965E0,9.519941393E0
5.369446073E0,-8.545166969E0,3.900273561E0,1.082212210E0,9.455326311E0
5.371448073E0,-8.439818382E0,3.857176781E0,9.936240315E-1,9.332504260E0
5.373450073E0,-8.413481712E0,3.873936653E0,9.553156495E-1,9.311642589E0
5.375452073E0,-8.372778893E0,3.914639235E0,9.217957854E-1,9.288570083E0
5.377454073E0,-8.356019020E0,3.993650436E0,9.050358534E-1,9.305449348E0
5.379456073E0,-8.336864471E0,4.031958580E0,9.361614585E-1,9.307867505E0
5.381458073E0,-8.310527802E0,4.146883965E0,1.029538155E0,9.344595645E0
5.383460073E0,-8.317710876E0,4.283357620E0,1.151646137E0,9.426439177E0
5.385462073E0,-8.312922478E0,4.369551659E0,1.242628574E0,9.473214217E0
5.387464073E0,-8.315316200E0,4.525179386E0,1.443747759E0,9.576332261E0
5.389466073E0,-8.293767929E0,4.668835640E0,1.659232497E0,9.661142022E0
5.391468073E0,-8.291373253E0,4.743058205E0,1.766974807E0,9.714199479E0
5.393458804E0,-8.209968567E0,4.862771988E0,1.987248063E0,9.746757930E0
5.395460804E0,-8.150111198E0,4.956148624E0,2.219492674E0,9.793562654E0
5.397462804E0,-8.118986130E0,4.970514297E0,2.296109438E0,9.792653711E0
5.399464804E0,-8.020820618E0,5.011217117E0,2.482862949E0,9.778060585E0
5.401466804E0,-7.934626579E0,5.047131062E0,2.614548206E0,9.760517057E0
5.403468804E0,-7.877163887E0,5.066285610E0,2.679193497E0,9.741408449E0
5.405470804E0,-7.764633179E0,5.099805355E0,2.786935806E0,9.698688275E0
5.407472804E0,-7.654496670E0,5.133325100E0,2.877918243E0,9.655296954E0
5.409474804E0,-7.604216576E0,5.123748302E0,2.916226625E0,9.621916863E0
5.411476804E0,-7.486897469E0,5.133325100E0,3.004814863E0,9.562090391E0
5.413469881E0,-7.374366283E0,5.159662247E0,3.023969173E0,9.494618589E0
5.415471881E0,-7.297749519E0,5.162056446E0,3.102980137E0,9.462159401E0
5.417473881E0,-7.154093266E0,5.185999393E0,3.138894320E0,9.377008996E0
5.419475881E0,-7.022408009E0,5.188393593E0,3.191568375E0,9.296222405E0
5.421477881E0,-6.948185444E0,5.197970390E0,3.198751211E0,9.248145028E0
5.423479881E0,-6.823683262E0,5.241067410E0,3.205934048E0,9.182017968E0
5.425481881E0,-6.763826370E0,5.281770229E0,3.210722446E0,9.162706071E0
5.427483881E0,-6.668055534E0,5.305713177E0,3.227482557E0,9.112090901E0
5.429485881E0,-6.565101624E0,5.336838722E0,3.246636629E0,9.062177237E0
5.431487881E0,-6.531581879E0,5.375146866E0,3.261002302E0,9.065754336E0
5.433489881E0,-6.471724987E0,5.403878212E0,3.308887720E0,9.057254660E0
5.435491881E0,-6.399896622E0,5.454157829E0,3.323253393E0,9.041599831E0
5.437493881E0,-6.335251331E0,5.511620522E0,3.383110285E0,9.053110261E0
5.439495881E0,-6.296942711E0,5.533169270E0,3.378321648E0,9.037726862E0
5.441497881E0,-6.225114346E0,5.564294815E0,3.375927448E0,9.006126334E0
5.443499881E0,-6.203566074E0,5.566689014E0,3.383110285E0,8.995426272E0
5.445501881E0,-6.146103382E0,5.573871613E0,3.344801903E0,8.945967321E0
5.447503881E0,-6.052726746E0,5.547534943E0,3.311282158E0,8.852978850E0
5.449505881E0,-6.009629726E0,5.547534943E0,3.277762175E0,8.811045242E0
5.451507881E0,-5.954561234E0,5.516408920E0,3.189173937E0,8.721146556E0
5.453509881E0,-5.894704342E0,5.487678051E0,3.071854591E0,8.619654303E0
5.455511881E0,-5.846818924E0,5.470917702E0,2.997632027E0,8.549972503E0
5.457513881E0,-5.808510780E0,5.444581032E0,2.894678354E0,8.471211417E0
5.459515881E0,-5.758230686E0,5.401484013E0,2.772570133E0,8.367819030E0
5.461517881E0,-5.727105141E0,5.391906738E0,2.712713242E0,8.320529112E0
5.463519881E0,-5.669642925E0,5.384724140E0,2.583422422E0,8.234936331E0
5.465521881E0,-5.626545906E0,5.348809719E0,2.466103077E0,8.145517088E0
5.467496227E0,-5.602602959E0,5.348809719E0,2.377514839E0,8.102561455E0
5.469498227E0,-5.547534943E0,5.344021320E0,2.253012657E0,8.025570001E0
5.471500227E0,-5.485283375E0,5.358386993E0,2.123721838E0,7.956810876E0
5.473502227E0,-5.461340904E0,5.358386993E0,2.056682110E0,7.922657190E0
5.475504227E0,-5.420638084E0,5.353598595E0,1.901054144E0,7.852282599E0
5.477506227E0,-5.334444046E0,5.365570068E0,1.774157643E0,7.771310751E0
5.479508227E0,-5.293741703E0,5.377541065E0,1.711906433E0,7.737717542E0
5.481510227E0,-5.219519138E0,5.399089813E0,1.606558442E0,7.679490925E0
5.483512227E0,-5.157268047E0,5.432609558E0,1.510787368E0,7.641540342E0
5.485514227E0,-5.114171028E0,5.437397957E0,1.446141958E0,7.603378750E0
5.487516227E0,-5.102199554E0,5.423032284E0,1.369525194E0,7.570820213E0
5.489518227E0,-5.042342663E0,5.408666611E0,1.271359921E0,7.503016066E0
5.491520227E0,-5.006428719E0,5.430215359E0,1.228263021E0,7.487335801E0
5.493522227E0,-4.879531860E0,5.487678051E0,1.180377483E0,7.437589164E0
5.495524227E0,-4.762212753E0,5.552323341E0,1.142069101E0,7.403464502E0
5.497526227E0,-4.697566986E0,5.595420361E0,1.134886265E0,7.393499269E0
5.499528227E0,-4.563488007E0,5.700768471E0,1.108549237E0,7.386004695E0
5.501530227E0,-4.455745220E0,5.758230686E0,1.079817891E0,7.360495417E0
5.503532227E0,-4.376734257E0,5.779779434E0,1.060663700E0,7.327118161E0
5.505534227E0,-4.247443676E0,5.832453251E0,1.051086664E0,7.291301110E0
5.507536227E0,-4.096604347E0,5.854001999E0,1.077423692E0,7.225811262E0
5.509538227E0,-3.993650436E0,5.863578796E0,1.091789365E0,7.177938710E0
5.511540227E0,-3.768588543E0,5.863578796E0,1.118126392E0,7.059321677E0
5.513542227E0,-3.538738251E0,5.827664852E0,1.161223292E0,6.916125040E0
5.515544227E0,-3.414235830E0,5.815693378E0,1.185166001E0,6.847182941E0
5.517546227E0,-3.150865555E0,5.777385235E0,1.252205729E0,6.698817290E0
5.519548227E0,-2.877918243E0,5.763019562E0,1.319245458E0,6.575349151E0
5.521550227E0,-2.758204460E0,5.765413761E0,1.362342358E0,6.534804081E0
5.523552227E0,-2.542719841E0,5.767807961E0,1.407833576E0,6.458717228E0
5.525554227E0,-2.312869549E0,5.777385235E0,1.455719113E0,6.391139479E0
5.527556227E0,-2.229069948E0,5.779779434E0,1.470084786E0,6.366769387E0
5.529558227E0,-2.059076309E0,5.842030525E0,1.520364523E0,6.378136420E0
5.531560227E0,-1.886688590E0,5.854001999E0,1.570644259E0,6.347901750E0
5.533562227E0,-1.798100352E0,5.880339146E0,1.601769805E0,6.354307189E0
5.535564227E0,-1.620923996E0,5.904281616E0,1.640078187E0,6.338595465E0
5.537566227E0,-1.429382086E0,5.937801361E0,1.675992370E0,6.333211553E0
5.539568227E0,-1.328822494E0,5.956955910E0,1.716695070E0,6.340199910E0
5.541570227E0,-1.120520592E0,5.980898380E0,1.747820616E0,6.331002191E0
5.543572227E0,-8.691217303E-1,5.990475655E0,1.778946161E0,6.309185415E0
5.545574227E0,-7.829278708E-1,5.973715782E0,1.788523316E0,6.284669598E0
5.547576227E0,-5.387118459E-1,5.992869854E0,1.800494671E0,6.280643327E0
5.549578227E0,-3.184385598E-1,5.947378635E0,1.795706153E0,6.220713491E0
5.551580227E0,-2.130904645E-1,5.944984436E0,1.783734679E0,6.210471552E0
5.553582227E0,-7.182824425E-3,5.921041489E0,1.750214934E0,6.174304513E0
5.555584227E0,1.005595401E-1,5.906675816E0,1.716695070E0,6.151908109E0
5.557586227E0,1.388679445E-1,5.885127544E0,1.683175206E0,6.122670112E0
5.559588227E0,2.490045726E-1,5.825270653E0,1.640078187E0,6.056867005E0
5.561590227E0,3.040728867E-1,5.818087578E0,1.537124395E0,6.025392501E0
5.563592227E0,3.375927508E-1,5.798933506E0,1.496421814E0,5.998406198E0
5.565594227E0,3.950553536E-1,5.796539307E0,1.393467903E0,5.974754343E0
5.567596227E0,4.357580245E-1,5.755836487E0,1.362342358E0,5.930894993E0
5.569595765E0,4.644893110E-1,5.755836487E0,1.256994247E0,5.909774828E0
5.571597765E0,4.884320498E-1,5.727105141E0,1.173194647E0,5.866403058E0
5.573599765E0,4.980091453E-1,5.722316742E0,1.091789365E0,5.846787667E0
5.575600534E0,4.932205975E-1,5.729499817E0,1.051086664E0,5.845957397E0
5.577602534E0,5.004034638E-1,5.693585396E0,9.840469360E-1,5.799626424E0
5.579604534E0,4.932205975E-1,5.669642925E0,9.529213905E-1,5.770283930E0
5.581606534E0,4.549122155E-1,5.645699978E0,9.026415944E-1,5.735471664E0
5.583598881E0,3.806896806E-1,5.609786034E0,8.571503758E-1,5.687647206E0
5.585600881E0,2.106961906E-1,5.554717541E0,8.571503758E-1,5.624409890E0
5.587602881E0,1.364736706E-1,5.511620522E0,8.954587579E-1,5.585555677E0
5.589604881E0,9.816526622E-2,5.439792156E0,9.457385540E-1,5.522263715E0
5.591606881E0,9.816526622E-2,5.427821159E0,9.816526771E-1,5.516749128E0
5.593608881E0,1.819648892E-1,5.391906738E0,1.087000728E0,5.503393506E0
5.595610881E0,1.987248063E-1,5.363175392E0,1.187560320E0,5.496675482E0
5.597612881E0,1.652049571E-1,5.334444046E0,1.256994247E0,5.483030229E0
5.599614458E0,9.337671846E-2,5.305713177E0,1.415016413E0,5.491956206E0
5.601616458E0,-7.422251999E-2,5.255433083E0,1.549095750E0,5.479487523E0
5.603618458E0,-1.652049571E-1,5.231490612E0,1.625712633E0,5.480759826E0
5.605620458E0,-3.160442710E-1,5.188393593E0,1.817254543E0,5.506516697E0
5.607622458E0,-4.501236677E-1,5.145296574E0,2.018373728E0,5.545315199E0
5.609624458E0,-5.075862408E-1,5.128536701E0,2.154847383E0,5.585955579E0
5.611626458E0,-5.818088055E-1,5.071074009E0,2.413429022E0,5.646143173E0
5.613623458E0,-6.033572555E-1,5.016005516E0,2.686376333E0,5.721972485E0
5.615625458E0,-6.057515144E-1,4.977697372E0,2.834821463E0,5.760262039E0
5.617627458E0,-6.057515144E-1,4.932206154E0,3.141288519E0,5.878884758E0
5.619629458E0,-5.889915824E-1,4.836435318E0,3.459727049E0,5.975594441E0
5.621631458E0,-5.865973234E-1,4.788549423E0,3.636903524E0,6.041636305E0
5.623633458E0,-5.889915824E-1,4.695172787E0,3.938581944E0,6.156621339E0
5.625635458E0,-6.153286099E-1,4.604190350E0,4.283357620E0,6.318571878E0
5.627632342E0,-6.344828010E-1,4.561093330E0,4.431802750E0,6.391167061E0
5.629633534E0,-6.751855016E-1,4.465322495E0,4.745452881E0,6.550900967E0
5.631635534E0,-7.158881426E-1,4.386311531E0,5.030371189E0,6.712440613E0
5.633637534E0,-7.326480746E-1,4.364762783E0,5.197970390E0,6.826919037E0
5.635633458E0,-7.853221297E-1,4.276175022E0,5.490072250E0,7.003091959E0
5.637635458E0,-8.475732803E-1,4.192375183E0,5.782173634E0,7.192212599E0
5.639633881E0,-8.571503758E-1,4.151672363E0,5.928224564E0,7.287999496E0
5.641635881E0,-8.882759809E-1,4.098998547E0,6.217931747E0,7.500233231E0
5.643637265E0,-9.026415944E-1,4.029564381E0,6.512427330E0,7.711281390E0
5.645639265E0,-9.050358534E-1,3.991255999E0,6.648900986E0,7.807502716E0
5.647641265E0,-9.241901040E-1,3.938581944E0,6.907482624E0,8.004990398E0
5.649643265E0,-9.241901040E-1,3.902667999E0,7.132544518E0,8.182795131E0
5.651645265E0,-9.241901040E-1,3.859570980E0,7.247469902E0,8.262943512E0
5.653647265E0,-9.433442950E-1,3.821262598E0,7.482108593E0,8.454223518E0
5.655649265E0,-9.553156495E-1,3.768588543E0,7.699987888E0,8.625815966E0
5.657648573E0,-9.529213905E-1,3.749434233E0,7.788576126E0,8.696449523E0
5.659650573E0,-9.361614585E-1,3.713520288E0,7.970541000E0,8.842858986E0
5.661652573E0,-8.667274714E-1,3.703943014E0,8.107014656E0,8.955115689E0
5.663650188E0,-8.523618579E-1,3.689577579E0,8.197997093E0,9.030318920E0
5.665651073E0,-8.044763207E-1,3.680000305E0,8.391933441E0,9.198593984E0
5.667653073E0,-7.278595567E-1,3.684788942E0,8.547560692E0,9.336393461E0
5.669655073E0,-6.919454336E-1,3.668029070E0,8.631361008E0,9.403915067E0
5.671651188E0,-6.033572555E-1,3.684788942E0,8.803748131E0,9.562828592E0
5.673653188E0,-5.171633363E-1,3.672817469E0,8.966559410E0,9.703413509E0
5.675655188E0,-4.668835998E-1,3.665634632E0,9.035993576E0,9.762378678E0
5.677657188E0,-3.567469418E-1,3.665634632E0,9.182044029E0,9.893132881E0
5.679659188E0,-2.537931204E-1,3.658451796E0,9.311334610E0,1.000747884E1
5.681661188E0,-1.867534369E-1,3.644086361E0,9.356825829E0,1.004312859E1
5.683663188E0,-6.225114316E-2,3.608172178E0,9.464568138E0,1.012920687E1
5.685665188E0,7.661679387E-2,3.579440832E0,9.543579102E0,1.019304512E1
5.687667188E0,9.816526622E-2,3.545921087E0,9.569916725E0,1.020619904E1
5.689669188E0,1.819648892E-1,3.502824068E0,9.644139290E0,1.026217863E1
5.691671188E0,3.160442710E-1,3.471698523E0,9.720755577E0,1.032693873E1
5.693673188E0,3.806896806E-1,3.457332850E0,9.747093201E0,1.034910146E1
5.695675188E0,4.932205975E-1,3.450150013E0,9.778218269E0,1.038076848E1
5.697677188E0,6.464542150E-1,3.423812866E0,9.828497887E0,1.042783622E1
5.699679188E0,7.302538157E-1,3.416630268E0,9.830892563E0,1.043326802E1
5.701681188E0,8.906702399E-1,3.421418667E0,9.852440834E0,1.046756846E1
5.703683188E0,1.060663700E0,3.426207304E0,9.833286285E0,1.046696819E1
5.705685188E0,1.139674783E0,3.414235830E0,9.830892563E0,1.046911235E1
5.707687188E0,1.290514112E0,3.419024467E0,9.818921089E0,1.047694451E1
5.709689188E0,1.424593568E0,3.416630268E0,9.739910126E0,1.041962948E1
5.711691188E0,1.498816013E0,3.409447432E0,9.696812630E0,1.038744225E1
5.713668111E0,1.599375606E0,3.414235830E0,9.581888199E0,1.029696995E1
5.715670111E0,1.699935079E0,3.416630268E0,9.462174416E0,1.020273916E1
5.717672111E0,1.738243461E0,3.399870157E0,9.428654671E0,1.017251868E1
5.719674111E0,1.798100352E0,3.421418667E0,9.349642754E0,1.011706925E1
5.721676111E0,1.812466025E0,3.464515686E0,9.308940887E0,1.009674613E1
5.723678111E0,1.845985889E0,3.478881359E0,9.275420189E0,1.007688936E1
5.725680111E0,1.886688590E0,3.555498123E0,9.249083519E0,1.008695726E1
5.727682111E0,1.936968327E0,3.648874760E0,9.256266594E0,1.013630133E1
5.729684111E0,1.958516836E0,3.677606106E0,9.292180061E0,1.018357428E1
5.731686111E0,1.994430900E0,3.763799906E0,9.332882881E0,1.025897886E1
5.733688111E0,2.011190891E0,3.809291124E0,9.366402626E0,1.030946584E1
5.735690111E0,2.059076309E0,3.816473961E0,9.443019867E0,1.039114493E1
5.737692111E0,2.066259146E0,3.826051235E0,9.538790703E0,1.048315902E1
5.739694111E0,2.056682110E0,3.816473961E0,9.608224869E0,1.054103410E1
5.741691611E0,2.037527800E0,3.747040033E0,9.756669998E0,1.064821290E1
5.743693611E0,2.030344963E0,3.651269197E0,9.926663399E0,1.076999135E1
5.745695611E0,2.001613855E0,3.600989342E0,1.001764584E1,1.083175011E1
5.747697611E0,1.944151163E0,3.517189741E0,1.032171917E1,1.107647209E1
5.749699611E0,1.857957244E0,3.430995703E0,1.069522572E1,1.138470859E1
5.751701611E0,1.764580488E0,3.368744612E0,1.115492630E1,1.178535385E1
5.753703611E0,1.704723716E0,3.342407703E0,1.141111374E1,1.201213091E1
5.755705611E0,1.527547359E0,3.335224867E0,1.196179676E1,1.251166286E1
5.757707611E0,1.345582485E0,3.335224867E0,1.226108170E1,1.277765399E1
5.759709611E0,1.230657220E0,3.349590540E0,1.288838100E1,1.337328078E1
5.761711611E0,9.792584181E-1,3.395081758E0,1.353004742E1,1.398383747E1
5.763713611E0,8.308133483E-1,3.430995703E0,1.385806274E1,1.430062535E1
5.765715611E0,5.435003638E-1,3.433390141E0,1.453803635E1,1.494784470E1
5.767717611E0,2.657645047E-1,3.459727049E0,1.520364475E1,1.559458739E1
5.769719611E0,1.556278616E-1,3.452544212E0,1.552447796E1,1.590451815E1
